Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
203.1629333,,93.90350342,14732.5,553.5462432,0.454462046,0.956904391,1.655089569,,,0.685232558,15396,REGULAR
235.7391968,,95.0740509,17493,618.9604565,0.400784406,0.962422975,1.742816441,,,0.709626384,18176,REGULAR
204.3830414,,96.40353394,15212.5,557.747254,0.463682809,0.955679105,1.627288017,,,0.694095907,15918,REGULAR
272.1218872,158.1092377,,33200.5,748.0559095,0.570857609,0.987639814,1.341262023,1.721100495,0.813886712,0.776238573,33616,REGULAR
273.6730042,157.5506897,,33243,736.9848435,0.565127458,0.987787484,1.300190652,1.737047325,0.817668354,0.769513889,33654,REGULAR
273.0909119,158.3867493,,33558.5,765.0264715,0.572925515,0.987319613,1.387843582,1.724203023,0.814632064,0.773950646,33989.5,REGULAR
273.1629944,158.1064148,,33445,757.6122595,0.570686487,0.985981928,1.365692496,1.727716075,0.815470381,0.772241336,33920.5,REGULAR
317.1739502,174.6903381,,42404,827.2691127,0.536688046,0.991709251,1.284330894,1.815635333,0.834656141,0.787358883,42758.5,REGULAR
310.3213501,173.962204,,41621,859.8965297,0.550299752,0.988868958,1.413741536,1.783843519,0.82809534,0.784931636,42089.5,REGULAR
318.0078735,177.7676544,,43523,836.5828204,0.547965475,0.991898082,1.279644094,1.788896155,0.829164998,0.786877836,43878.5,REGULAR
311.908783,172.0990448,,41112,815.6122583,0.538051089,0.990853548,1.287623873,1.812379513,0.834002399,0.784969641,41491.5,REGULAR
,148.8849792,111.7710953,13119.5,448.2325363,,0.984319316,1.218651726,,,0.750543478,13328.5,REGULAR
,152.7328644,114.0658264,13690,453.4457394,,0.98702235,1.195191068,,,0.750054789,13870,REGULAR
,153.2896423,114.3600464,13806,453.3036027,,0.985966792,1.184406026,,,0.761290323,14002.5,REGULAR
,154.6877136,115.1773987,14079,460.9604578,,0.985475799,1.201007367,,,0.75514911,14286.5,REGULAR
,130.6369019,103.7590942,10668,399.6467488,,0.984405278,1.191405766,,,0.733095107,10837,REGULAR
,132.3202362,106.1564713,11014.5,413.0609632,,0.975166003,1.232689383,,,0.749897876,11295,REGULAR
,134.1000214,107.2017136,11285,416.4751763,,0.978751084,1.223113653,,,0.743412385,11530,REGULAR
,131.9903564,105.8818436,11038,406.3330408,,0.984480913,1.1903208,,,0.744603346,11212,REGULAR
306.4965515,,135.9307251,32118.5,762.6000679,0.435325581,0.988611355,1.440882479,,,0.78744974,32488.5,REGULAR
303.6506653,,134.4262543,31470.5,756.1147847,0.434575549,0.988441667,1.445645981,,,0.787648605,31838.5,REGULAR
304.4227295,,133.6910095,31392,760.5584369,0.431295526,0.986657866,1.466345555,,,0.788268381,31816.5,REGULAR
300.4463501,,133.3497467,30933.5,753.2863598,0.436320195,0.987391672,1.459759403,,,0.785313531,31328.5,REGULAR
252.1556091,,111.6166077,21702,629.1025926,0.434582877,0.986566655,1.45122024,,,0.776735863,21997.5,REGULAR
251.2539825,,112.129425,21867,633.1025929,0.441035365,0.986243911,1.458643347,,,0.77254902,22172,REGULAR
252.878067,,109.8616714,21313,621.5878737,0.424357984,0.985185014,1.442615579,,,0.768867244,21633.5,REGULAR
255.0728455,,113.2062988,22298,637.9310204,0.436362655,0.984937497,1.452351263,,,0.774666481,22639,REGULAR
292.7003784,160.1334534,,35460.5,842.5411901,0.526997319,0.961771088,1.593043243,1.827852783,0.837073784,0.762099721,36870,REGULAR
285.3997192,162.4747772,,35605.5,866.5411915,0.556570424,0.964304576,1.678229964,1.756578616,0.822137827,0.7579186,36923.5,REGULAR
285.9013672,163.4109955,,35974.5,841.2274821,0.560366831,0.962515552,1.565388986,1.749584637,0.820557328,0.735855425,37375.5,REGULAR
280.6477966,161.2103729,,35119,805.6711341,0.567713192,0.972569545,1.470833804,1.740879272,0.818559063,0.762064925,36109.5,REGULAR
307.3877563,179.7763367,,42541.5,911.3107429,0.573257556,0.974336952,1.553496635,1.709834353,0.811140041,0.75804526,43662,REGULAR
310.2553406,178.9243469,,42456,868.5828204,0.561578744,0.978406655,1.414078541,1.734002923,0.816955793,0.76735107,43393,REGULAR
315.2098083,177.7298737,,42466.5,977.9381602,0.544198251,0.951928896,1.792117387,1.773533069,0.825879766,0.70456921,44611,REGULAR
307.3697205,178.6386414,,42374,870.4406859,0.571067463,0.979304129,1.422882502,1.720622807,0.813771533,0.765868999,43269.5,REGULAR
,164.7336578,116.2613373,15187,524.9604577,,0.958381977,1.444013743,,,0.699346104,15846.5,REGULAR
,166.2019958,117.4044495,15263,507.4457388,,0.970126486,1.342546855,,,0.72145018,15733,REGULAR
,167.9064331,111.1963882,14263.5,587.1442229,,0.934790445,1.923329149,,,0.651420351,15258.5,REGULAR
,163.9524384,112.3282852,14151.5,561.144223,,0.950179609,1.770666018,,,0.677753831,14893.5,REGULAR
,162.9277649,116.6673203,14990.5,527.3452333,,0.95850251,1.476264128,,,0.702855401,15639.5,REGULAR
,170.0302429,121.694397,15750.5,610.943212,,0.926036982,1.885808021,,,0.715411519,17008.5,REGULAR
,157.5234528,115.7817383,14253.5,523.0020875,,0.956610738,1.527128072,,,0.692455305,14900,REGULAR
,166.1157837,112.5338821,14645,514.7594466,,0.962157545,1.439824007,,,0.687526407,15221,REGULAR
262.8193359,,119.4882584,24278.5,713.8305146,0.447525043,0.965981658,1.670161633,,,0.761272419,25133.5,REGULAR
278.8519592,,117.66922,24621,782.5584358,0.403151617,0.934170587,1.979329068,,,0.672704918,26356,REGULAR
262.1809692,,118.6223068,24201.5,729.9726497,0.448280733,0.961942049,1.75210863,,,0.738053124,25159,REGULAR
265.3448792,,122.8445969,25000.5,778.9432123,0.452103003,0.956901996,1.931314655,,,0.756170226,26126.5,REGULAR
289.3357849,,125.3376617,27891,751.528998,0.424199257,0.971828778,1.6114526,,,0.751272727,28699.5,REGULAR
288.823761,,125.4849014,27900,754.3574246,0.425841991,0.964496837,1.623081288,,,0.740563784,28927,REGULAR
283.8700256,,121.3307419,26743.5,742.6589409,0.42256088,0.965173142,1.641159231,,,0.740304498,27708.5,REGULAR
277.774292,,120.1824722,25946,742.7005712,0.428150479,0.963765021,1.691793056,,,0.74360885,26921.5,REGULAR
288.4833679,185.6239624,,40788.5,818.4823183,0.624031186,0.987017544,1.306986209,1.554127841,0.765490068,0.765549925,41325,REGULAR
284.7398376,181.9230804,,39564,822.9259666,0.621317871,0.981006695,1.362107786,1.565166096,0.769281634,0.773610731,40330,REGULAR
294.0965881,183.7468567,,41140.5,806.3401819,0.605619307,0.98966803,1.257642413,1.600553029,0.780797601,0.770681128,41570,REGULAR
294.0279541,183.0714722,,40832,808.7838306,0.601358602,0.989267111,1.274836248,1.606082863,0.782514086,0.774433381,41275,REGULAR
291.3091736,178.9978638,,40200.5,811.0264723,0.603160998,0.98662429,1.302053236,1.627444973,0.788947898,0.752959356,40745.5,REGULAR
291.1295166,176.854248,,39380,793.269114,0.591579821,0.988131383,1.271614627,1.646155067,0.794337891,0.752201402,39853,REGULAR
293.199707,178.7402802,,40243,804.5828217,0.596037251,0.9875704,1.280092341,1.640367279,0.792694125,0.753755385,40749.5,REGULAR
286.400238,176.5360565,,39052,806.9259669,0.606187044,0.985974878,1.326826809,1.622332818,0.787436068,0.74720649,39607.5,REGULAR
,140.0975189,106.0062714,11541,459.3036028,,0.950424113,1.454609431,,,0.706736069,12143,REGULAR
,142.9235382,106.0265961,11797.5,446.7178164,,0.968715359,1.346067062,,,0.736607143,12178.5,REGULAR
,142.5999603,105.7578201,11777.5,434.5756811,,0.972422904,1.2760505,,,0.748728544,12111.5,REGULAR
,143.8564453,106.0538101,11908.5,434.5756806,,0.971844779,1.262013245,,,0.751799242,12253.5,REGULAR
,118.7393417,80.67243958,7415.5,348.29141,,0.972907373,1.301772892,,,0.688596899,7622,REGULAR
,117.5511246,79.66561127,7222,342.0487697,,0.967253733,1.289165627,,,0.687678537,7466.5,REGULAR
,118.5852966,78.48329163,7277.5,341.3208473,,0.976125008,1.273894762,,,0.721974206,7455.5,REGULAR
,118.4987564,78.48349762,7308,340.7350615,,0.977920514,1.264227539,,,0.722491349,7473,REGULAR
220.1909027,,108.4398346,18670,580.6173116,0.490293,0.978947644,1.436897467,,,0.744239815,19071.5,REGULAR
220.7608948,,110.0369797,18637,603.9310194,0.486902307,0.96447331,1.55735924,,,0.763561127,19323.5,REGULAR
220.6263733,,108.2252426,18728,581.9310203,0.489876569,0.977835792,1.438936906,,,0.746730463,19152.5,REGULAR
224.8673706,,110.3466034,19308.5,597.5462434,0.48618972,0.973652362,1.471582588,,,0.739704249,19831,REGULAR
227.4652863,,116.1877975,20699.5,626.1736605,0.509377454,0.970076858,1.507370014,,,0.769212189,21338,REGULAR
231.5387573,,119.4139557,21598.5,636.5168067,0.512963322,0.974639561,1.492747305,,,0.762658898,22160.5,REGULAR
224.8871307,,117.8990707,20575,638.4163004,0.517989261,0.957444333,1.576370237,,,0.748726346,21489.5,REGULAR
230.2196808,,120.9909897,21614.5,635.8305148,0.519242721,0.962034049,1.488427467,,,0.735812766,22467.5,REGULAR
234.1570129,150.7245636,,27492.5,777.5117532,0.638425189,0.947298601,1.749805703,1.553542484,0.765286212,0.73825188,29022,REGULAR
228.7982483,148.2911224,,26516.5,711.2274823,0.644942398,0.962765957,1.518067197,1.54289916,0.761529289,0.750452822,27542,REGULAR
235.3390198,152.715271,,28093,745.126978,0.645833186,0.963706219,1.572724283,1.541031347,0.760859999,0.758347955,29151,REGULAR
228.9846191,150.9052887,,27184.5,785.8548999,0.660113849,0.96493034,1.807813051,1.51740619,0.752126008,0.759301156,28172.5,REGULAR
235.5761261,150.6790466,,27560.5,726.6000664,0.632316711,0.963889763,1.524382345,1.563429895,0.76869181,0.765059405,28593,REGULAR
235.2822571,154.1175995,,27971,736.2985501,0.643338817,0.96274115,1.542375199,1.526641071,0.75560043,0.764652816,29053.5,REGULAR
305.8892517,192.9012756,,45714.5,978.281305,0.622064845,0.96730816,1.66595655,1.585729543,0.77608805,0.770941194,47259.5,REGULAR
241.798172,154.1147461,,28898,762.1564146,0.6293205,0.963041957,1.599596951,1.568948969,0.770558433,0.762078059,30007,REGULAR
265.7735291,,122.900238,25630,737.6711338,0.461992876,0.967242811,1.68953467,,,0.73700253,26498,REGULAR
259.142395,,121.2134018,24679.5,687.830514,0.46791777,0.971461749,1.52551561,,,0.759649717,25404.5,REGULAR
258.9199219,,119.2670517,24310,701.8721446,0.461704538,0.965257097,1.612579709,,,0.740752026,25185,REGULAR
261.5318298,,118.6034698,24161.5,706.6000658,0.449764224,0.966846739,1.644423181,,,0.732966266,24990,REGULAR
235.7022705,,112.3086624,20589.5,704.6589407,0.47187654,0.947580367,1.919120608,,,0.730771961,21728.5,REGULAR
221.9394073,,102.6607361,17776,704.5584362,0.459489209,0.940006874,2.222235766,,,0.70945083,18910.5,REGULAR
223.3958282,,99.45648193,17440.5,693.6883788,0.444957911,0.942424079,2.19563448,,,0.712875536,18506,REGULAR
214.5097198,,102.5186615,17061.5,624.3746707,0.472099323,0.952172336,1.818291375,,,0.728656844,17918.5,REGULAR
,156.0835114,101.3684692,12039,515.3036029,,0.944346394,1.755197855,,,0.671444506,12748.5,REGULAR
,153.0222321,102.8974457,12365,484.6761862,,0.962069636,1.511817538,,,0.714079464,12852.5,REGULAR
,150.858429,104.045929,12332,474.3330404,,0.962122099,1.451855433,,,0.716768381,12817.5,REGULAR
,153.8847351,101.9037094,12283.5,464.0903999,,0.961112633,1.395317931,,,0.706760644,12780.5,REGULAR
,163.5675049,108.5750732,13808.5,506.3746716,,0.962801562,1.477704449,,,0.736100005,14342,REGULAR
,163.6772919,107.4334564,13721,544.4163001,,0.951129904,1.718963326,,,0.69445288,14426,REGULAR
,169.3924103,108.219223,14352.5,529.144222,,0.956960928,1.552425246,,,0.719928772,14998,REGULAR
,166.4756927,106.065567,13936,573.2447277,,0.947833775,1.876429001,,,0.72571994,14703,REGULAR
232.1392212,129.1897736,,23352,625.8721442,0.55174341,0.987524845,1.334864857,1.796885425,0.830835211,0.750337382,23647,REGULAR
226.9821625,126.1020966,,22229,617.2447278,0.549346783,0.985896128,1.363907723,1.799987222,0.831476784,0.753270078,22547,REGULAR
230.1427612,127.7427368,,22884,621.7300088,0.550107314,0.987422062,1.344193703,1.801611324,0.831811195,0.747257053,23175.5,REGULAR
223.994278,126.84758,,22212,628.7005718,0.56366872,0.984901896,1.416087802,1.765853775,0.824200358,0.749392713,22552.5,REGULAR
233.0748596,134.5059814,,24404,632.3574255,0.571979248,0.989819509,1.303930263,1.732821523,0.816678099,0.761245243,24655,REGULAR
235.5519714,137.6584778,,25273.5,649.9137758,0.579965315,0.987689783,1.329952811,1.711133054,0.811459909,0.755334728,25588.5,REGULAR
232.4055176,133.5117493,,24065.5,630.9432124,0.567299158,0.988093039,1.316363379,1.740712101,0.818520348,0.762725025,24355.5,REGULAR
237.1915741,136.0566254,,25011,645.5289993,0.566034185,0.986880265,1.325838402,1.743329834,0.819125098,0.756991525,25343.5,REGULAR
,124.5374832,80.4985199,7869.5,354.9777024,,0.978732666,1.274222133,,,0.74947619,8040.5,REGULAR
,125.4676819,81.7268219,7996,378.8771979,,0.96441925,1.428611981,,,0.732100348,8291,REGULAR
,122.4719925,79.65023804,7623.5,346.9777017,,0.979695431,1.256720974,,,0.74674307,7781.5,REGULAR
,125.14534,80.42759705,7890,354.7350622,,0.977695167,1.269174582,,,0.751428571,8070,REGULAR
,129.3303375,84.81092072,8551,375.7056236,,0.971207905,1.313616579,,,0.733424822,8804.5,REGULAR
,130.7877808,85.26348877,8794.5,374.4335467,,0.979452055,1.268611038,,,0.742966968,8979,REGULAR
,130.1758881,85.04655457,8700,376.5340515,,0.969629423,1.296819099,,,0.740551583,8972.5,REGULAR
,131.7306213,85.71017456,8821,377.0193324,,0.977504433,1.282329266,,,0.745205711,9024,REGULAR
246.6757965,,103.5802383,20048.5,650.8010768,0.419506723,0.978715614,1.681143465,,,0.70830242,20484.5,REGULAR
245.9273834,,102.2916641,19650.5,653.9726498,0.413685164,0.973278851,1.731951404,,,0.702506078,20190,REGULAR
242.0862885,,101.6789551,19202,650.0731542,0.417173007,0.968062313,1.751330591,,,0.707490513,19835.5,REGULAR
239.8939056,,102.6743546,19289,647.0437176,0.426757735,0.971224289,1.727220057,,,0.704235122,19860.5,REGULAR
247.5973511,,105.9998932,20480,629.2447275,0.425351612,0.983338935,1.538506566,,,0.729266816,20827,REGULAR
243.4966583,,103.9516983,19842,619.5878737,0.426098056,0.983860171,1.539609242,,,0.729056437,20167.5,REGULAR
247.9160004,,105.8073273,20472.5,629.9726492,0.424103528,0.982860846,1.542633099,,,0.71682423,20829.5,REGULAR
246.268219,,104.9090424,20137,624.7005715,0.422754413,0.982029212,1.54219458,,,0.714229978,20505.5,REGULAR
277.3048706,164.7777863,,35589.5,782.3401814,0.589273634,0.978526553,1.368546386,1.682902028,0.804308715,0.757513516,36370.5,REGULAR
265.6835327,165.4449921,,34717,851.5533832,0.626214376,0.97269658,1.662155703,1.605872317,0.782449125,0.761488013,35691.5,REGULAR
275.9224548,163.3003998,,35070.5,797.511753,0.586513463,0.974261744,1.443186183,1.689661845,0.80605958,0.750909986,35997,REGULAR
268.4541931,162.535553,,34098,793.8132695,0.602418973,0.976264781,1.470611434,1.65166444,0.795883453,0.752416258,34927,REGULAR
305.1721497,184.0092621,,43810,948.3229352,0.598954149,0.971246148,1.633538562,1.658460809,0.797764825,0.722115083,45107,REGULAR
310.1021118,185.5883026,,44675,891.5533836,0.591514278,0.981857342,1.415859894,1.670914101,0.801141624,0.747286018,45500.5,REGULAR
307.4829407,183.8913269,,43975,909.2102374,0.592207516,0.980217331,1.495935684,1.6720905,0.801455992,0.756988914,44862.5,REGULAR
312.8445435,186.9299469,,45389.5,894.1391692,0.590484291,0.98221222,1.401667417,1.673592427,0.80185621,0.756819622,46211.5,REGULAR
,194.4468384,121.6295242,18545,596.0731553,,0.963001428,1.524622853,,,0.728054334,19257.5,REGULAR
,193.7978821,121.3923264,18381.5,566.0315239,,0.970896606,1.387044598,,,0.736438301,18932.5,REGULAR
,193.5360107,122.061615,18405.5,579.0020882,,0.964168784,1.449448457,,,0.724625984,19089.5,REGULAR
,191.9839325,120.7090378,18157,633.5289974,,0.954225352,1.759053459,,,0.724136556,19028,REGULAR
,183.5567322,113.3098755,16270,556.6173116,,0.958835489,1.515360637,,,0.711443439,16968.5,REGULAR
,183.3114319,112.6007614,16107,537.9898949,,0.965415967,1.429959423,,,0.756410256,16684,REGULAR
,183.5871887,112.7632751,16159.5,548.2325355,,0.965293749,1.480102623,,,0.738011509,16740.5,REGULAR
,184.0114746,112.0689468,16173,561.3036033,,0.960762765,1.55022669,,,0.722912569,16833.5,REGULAR
267.669342,,105.8614426,22224.5,734.9432126,0.394952489,0.962662162,1.934041121,,,0.711411652,23086.5,REGULAR
267.1967163,,109.1939087,23044.5,784.2569203,0.410974783,0.960247515,2.123926901,,,0.693380472,23998.5,REGULAR
270.6297302,,107.7239456,22984.5,736.6589413,0.399571193,0.964964944,1.878832242,,,0.706259218,23819,REGULAR
268.7316284,,108.1321716,22998.5,768.9432119,0.405482451,0.962099186,2.045875301,,,0.716642777,23904.5,REGULAR
264.9375,,103.7103271,21431.5,710.6589413,0.388754849,0.954271211,1.875253637,,,0.693306806,22458.5,REGULAR
273.6859436,,103.6589432,22228,718.4163011,0.377837902,0.960400959,1.84774529,,,0.714037906,23144.5,REGULAR
263.1925049,,105.0377197,21598,730.759447,0.396987307,0.95363829,1.967548634,,,0.710133491,22648,REGULAR
263.900238,,101.7129974,21081,744.0731548,0.385408921,0.95529625,2.089922588,,,0.685627866,22067.5,REGULAR
245.2672882,130.553833,,24779.5,658.4579309,0.524473318,0.983098927,1.392366812,1.878667846,0.846560778,0.754299717,25205.5,REGULAR
235.3535309,126.1670456,,23105.5,629.1442227,0.53110948,0.986845196,1.36324901,1.865412079,0.844170624,0.761652822,23413.5,REGULAR
240.406311,128.5093384,,23932.5,651.2863588,0.527237701,0.985160334,1.410412123,1.870730284,0.84513647,0.760727908,24293,REGULAR
235.3674622,126.1412659,,22966,628.21529,0.527840403,0.986512027,1.367482509,1.865903759,0.844260312,0.769509131,23280,REGULAR
212.5555267,112.6454239,,18572.5,581.688379,0.523402367,0.975062344,1.449774792,1.88694329,0.848024119,0.744687249,19047.5,REGULAR
217.2169647,115.8544464,,19509,593.244728,0.526450625,0.976719736,1.435565135,1.874912629,0.845889499,0.748101848,19974,REGULAR
218.0419312,115.4326019,,19564.5,599.9726502,0.523960843,0.982276892,1.464145677,1.88891117,0.848368903,0.7465087,19917.5,REGULAR
220.7436981,115.874733,,19889,604.9015819,0.519692487,0.984189821,1.464018716,1.905020124,0.851146118,0.765727266,20208.5,REGULAR
,144.5511322,100.6386185,11386.5,424.4335462,,0.976962677,1.25898133,,,0.744799843,11655,REGULAR
,141.6964569,100.7811203,11214,420.5340514,,0.98088782,1.254965881,,,0.756067961,11432.5,REGULAR
,141.3157349,99.54659271,10955,414.1909059,,0.978168668,1.246174535,,,0.751062663,11199.5,REGULAR
,145.5557098,103.0959396,11721,433.3624781,,0.976872109,1.275052544,,,0.745184055,11998.5,REGULAR
,129.7159119,89.1398468,9008.5,380.1492752,,0.974471307,1.276573976,,,0.7474693,9244.5,REGULAR
,125.8628616,87.46008301,8636.5,370.1492753,,0.975049393,1.262426683,,,0.747296011,8857.5,REGULAR
,128.4963531,89.38312531,8962,376.3919156,,0.975084322,1.257956924,,,0.755139872,9191,REGULAR
,129.9673462,90.41100311,9041.5,379.462983,,0.973827347,1.267326401,,,0.742140688,9284.5,REGULAR
283.8995056,,96.1697464,21415.5,900.8254613,0.338305505,0.951905767,3.015388144,,,0.724132684,22497.5,REGULAR
282.9178772,,103.9788208,22989,690.5584365,0.365686912,0.982079159,1.650710548,,,0.746881092,23408.5,REGULAR
284.4421082,,103.8748245,23054.5,691.8305144,0.362808998,0.984036537,1.652090581,,,0.758671186,23428.5,REGULAR
288.8510742,,102.5193939,23353,806.1564152,0.356373025,0.971261021,2.214553035,,,0.741341545,24044,REGULAR
240.7169647,,92.42417908,17355,591.9310192,0.381347883,0.983955097,1.606599828,,,0.751786875,17638,REGULAR
240.6407013,,92.81825256,17450.5,592.3746706,0.383689421,0.981854498,1.60020352,,,0.741943027,17773,REGULAR
237.854126,,91.54779816,16919,582.7594469,0.380770619,0.983777183,1.597327948,,,0.738982311,17198,REGULAR
240.859787,,92.56977081,17352.5,599.0020864,0.380840894,0.981864992,1.645450239,,,0.730170419,17673,REGULAR
258.8654175,146.6774902,,29774,768.6416949,0.565717002,0.9690007,1.579067991,1.764861241,0.823981444,0.737893432,30726.5,REGULAR
259.9675598,150.0461273,,30453.5,731.771639,0.573731925,0.977640449,1.399278207,1.732584269,0.816622251,0.756815527,31150,REGULAR
